"tier","regime","pattern","n_rows","n_cols","instance","seed","method","rep","seconds","status","total_cost","n_matched","auto_method","auto_rule","cost_type","distribution","metric","components","finite_share"
"base","tied","random_05",500,5000,3,1853386556,"csflow",3,0.1073466,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"network_simplex",1,0.2924653,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"network_simplex",2,0.2925288,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"network_simplex",3,0.2744912,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_01",500,5000,1,621706109,"auto",1,0.02127408,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"auto",2,0.01754956,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"auto",3,0.01746735,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"jv",1,0.03388158,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"jv",2,0.02661892,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"jv",3,0.02659842,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"sap",1,0.02487482,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"sap",2,0.01843065,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"sap",3,0.01824221,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"sap_dense",1,0.04708485,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"sap_dense",2,0.04185727,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"sap_dense",3,0.04065478,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"lapmod",1,0.03431142,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"lapmod",2,0.02411472,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"lapmod",3,0.01524339,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"ramshaw_tarjan",1,0.02718763,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"ramshaw_tarjan",2,0.02002083,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"ramshaw_tarjan",3,0.0200062,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"hungarian",1,0.03391647,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"hungarian",2,0.02875014,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"hungarian",3,0.02648887,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"auction_scaled",1,2.810207,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"auction_scaled",2,2.78518,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"auction_scaled",3,2.782205,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"csa",1,1.72565,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"csa",2,1.705389,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"csa",3,1.707421,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"csflow",1,0.02450759,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"csflow",2,0.01338388,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"csflow",3,0.01377903,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"network_simplex",1,0.2395142,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"network_simplex",2,0.2397632,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,1,621706109,"network_simplex",3,0.2271417,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0101
"base","tied","random_01",500,5000,2,621706110,"auto",1,0.01926221,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"auto",2,0.01359646,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"auto",3,0.01357477,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"jv",1,0.03398281,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"jv",2,0.02708681,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"jv",3,0.02704098,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"sap",1,0.03765969,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"sap",2,0.02769357,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"sap",3,0.0221849,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"sap_dense",1,0.03388613,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"sap_dense",2,0.02637915,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"sap_dense",3,0.02927482,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"lapmod",1,0.01947418,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"lapmod",2,0.01543949,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"lapmod",3,0.01519407,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"ramshaw_tarjan",1,0.04293955,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"ramshaw_tarjan",2,0.03596434,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"ramshaw_tarjan",3,0.03564647,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"hungarian",1,0.01898894,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"hungarian",2,0.01354168,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"hungarian",3,0.01343923,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"auction_scaled",1,2.77731,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"auction_scaled",2,2.754458,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"auction_scaled",3,2.750288,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"csa",1,1.726716,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"csa",2,1.703688,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"csa",3,1.716247,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"csflow",1,0.01921518,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"csflow",2,0.01429322,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"csflow",3,0.01379912,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"network_simplex",1,0.2416494,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"network_simplex",2,0.238302,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,2,621706110,"network_simplex",3,0.2321254,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0104
"base","tied","random_01",500,5000,3,621706111,"auto",1,0.02126358,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"auto",2,0.01775427,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"auto",3,0.01326924,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"jv",1,0.02126867,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"jv",2,0.01740204,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"jv",3,0.01747358,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"sap",1,0.0217482,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"sap",2,0.01407592,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"sap",3,0.01418424,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"sap_dense",1,0.04840091,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"sap_dense",2,0.04041776,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"sap_dense",3,0.02528654,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"lapmod",1,0.0343384,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"lapmod",2,0.02537125,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"lapmod",3,0.01917267,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"ramshaw_tarjan",1,0.04273942,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"ramshaw_tarjan",2,0.02432309,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"ramshaw_tarjan",3,0.02415769,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"hungarian",1,0.03396137,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"hungarian",2,0.02657017,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"hungarian",3,0.01736793,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"auction_scaled",1,2.611795,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"auction_scaled",2,2.587957,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"auction_scaled",3,2.589133,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"csa",1,1.895412,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"csa",2,1.881328,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"csa",3,1.871689,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"csflow",1,0.01958176,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"csflow",2,0.01375353,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"csflow",3,0.01350216,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"network_simplex",1,0.239868,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"network_simplex",2,0.2343793,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","random_01",500,5000,3,621706111,"network_simplex",3,0.2391731,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0102
"base","tied","block_4",500,5000,1,1625842324,"auto",1,0.1958347,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"auto",2,0.1766811,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"auto",3,0.1763479,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"jv",1,0.1836246,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"jv",2,0.1792497,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"jv",3,0.1768559,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"sap",1,0.1034501,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"sap",2,0.09439598,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"sap",3,0.09454793,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"sap_dense",1,0.2691222,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"sap_dense",2,0.256111,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"sap_dense",3,0.2569853,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"lapmod",1,0.1976486,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"lapmod",2,0.1914258,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"lapmod",3,0.2057578,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"ramshaw_tarjan",1,0.1446637,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"ramshaw_tarjan",2,0.1405414,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"ramshaw_tarjan",3,0.1382727,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"hungarian",1,0.18112,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"hungarian",2,0.1763186,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"hungarian",3,0.1766561,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"auction_scaled",1,2.8328,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"auction_scaled",2,2.809781,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"auction_scaled",3,2.809652,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"csa",1,1.699226,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"csa",2,1.690525,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"csa",3,1.691436,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"csflow",1,0.09872501,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"csflow",2,0.09124009,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"csflow",3,0.09156546,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"network_simplex",1,0.2264583,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"network_simplex",2,0.2173296,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,1,1625842324,"network_simplex",3,0.205519,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,2,1625842325,"auto",1,0.1894638,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,2,1625842325,"auto",2,0.1853134,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,2,1625842325,"auto",3,0.1859865,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,2,1625842325,"jv",1,0.1893615,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,2,1625842325,"jv",2,0.1774154,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
"base","tied","block_4",500,5000,2,1625842325,"jv",3,0.1854177,"ok",500,500,"jv","default","integer","tied",FALSE,4,0.25
