"tier","regime","pattern","n_rows","n_cols","instance","seed","method","rep","seconds","status","total_cost","n_matched","objective","duality_gap","max_suboptimality","certified_optimal","primal_feasible","all_rows_matched","structurally_valid","auto_method","auto_rule","cost_type","distribution","metric","components","finite_share"
"base","metric_clustered","random_60",500,1500,3,406121796,"hungarian",5,0.008768219,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction",1,0.1487849,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction",2,0.1471317,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction",3,0.1468949,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction",4,0.1467409,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction",5,0.1469922,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction_gs",1,0.1326181,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction_gs",2,0.132259,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction_gs",3,0.1320727,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction_gs",4,0.1324598,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction_gs",5,0.132067,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction_scaled",1,0.1469373,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction_scaled",2,0.1467785,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction_scaled",3,0.1464755,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction_scaled",4,0.1467214,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"auction_scaled",5,0.1462099,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"csa",1,0.08357571,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"csa",2,0.08393323,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"csa",3,0.08373184,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"csa",4,0.08390625,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"csa",5,0.08385923,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"csflow",1,0.02463727,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"csflow",2,0.02450201,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"csflow",3,0.02465531,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"csflow",4,0.02444604,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"csflow",5,0.02442891,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"network_simplex",1,0.1181574,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"network_simplex",2,0.1179614,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"network_simplex",3,0.1176915,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"network_simplex",4,0.1176011,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_60",500,1500,3,406121796,"network_simplex",5,0.1187726,"ok",471.772954602581,500,471.772954602581,0,2.71154953207586e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.601
"base","metric_clustered","random_25",500,1500,1,491844223,"auto",1,0.008312955,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auto",2,0.006836832,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auto",3,0.006809034,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auto",4,0.006839087,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auto",5,0.006803417,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"jv",1,0.006858275,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"jv",2,0.006859136,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"jv",3,0.006703131,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"jv",4,0.006717604,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"jv",5,0.006692471,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"sap",1,0.01671529,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"sap",2,0.0144277,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"sap",3,0.0135931,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"sap",4,0.01327281,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"sap",5,0.01348182,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"sap_dense",1,0.01369605,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"sap_dense",2,0.01071535,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"sap_dense",3,0.0106151,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"sap_dense",4,0.01063442,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"sap_dense",5,0.01065,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"lapmod",1,0.007552077,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"lapmod",2,0.007531331,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"lapmod",3,0.007468273,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"lapmod",4,0.007460647,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"lapmod",5,0.007431373,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"ramshaw_tarjan",1,0.01298306,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"ramshaw_tarjan",2,0.01230201,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"ramshaw_tarjan",3,0.01239295,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"ramshaw_tarjan",4,0.01229045,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"ramshaw_tarjan",5,0.0124048,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"hungarian",1,0.006767829,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"hungarian",2,0.00674532,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"hungarian",3,0.006767993,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"hungarian",4,0.006736259,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"hungarian",5,0.0067363,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction",1,0.1288098,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction",2,0.1271674,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction",3,0.1262453,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction",4,0.1259276,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction",5,0.1260987,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction_gs",1,0.1303154,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction_gs",2,0.130431,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction_gs",3,0.1301234,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction_gs",4,0.1302841,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction_gs",5,0.130998,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction_scaled",1,0.1262984,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction_scaled",2,0.1259536,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction_scaled",3,0.1261198,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction_scaled",4,0.1261111,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"auction_scaled",5,0.125905,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"csa",1,0.08762048,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"csa",2,0.08759351,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"csa",3,0.08755091,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"csa",4,0.08784135,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"csa",5,0.08735349,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
"base","metric_clustered","random_25",500,1500,1,491844223,"csflow",1,0.01348219,"ok",534.562754762659,500,534.562754762659,0,4.09912846902532e-13,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.2506
